id,category,variant,trial,status,latency_wall_s,latency_compute_s,expected_answer,final_output,correct,log_file
LOG62,LOG,phi2_server_grammar,1,ok,1.8110,1.8027,No,Yes,0,runs_server/20251221_180858/logs/LOG62__phi2_server_grammar__t1.json
LOG63,LOG,phi2_server_nogrammar,1,ok,4.5186,4.4904,Yes,Yes,1,runs_server/20251221_180858/logs/LOG63__phi2_server_nogrammar__t1.json
LOG63,LOG,phi2_server_grammar,1,ok,1.8192,1.8142,Yes,Yes,1,runs_server/20251221_180858/logs/LOG63__phi2_server_grammar__t1.json
LOG64,LOG,phi2_server_nogrammar,1,ok,4.6541,4.6121,No,Yes,0,runs_server/20251221_180858/logs/LOG64__phi2_server_nogrammar__t1.json
LOG64,LOG,phi2_server_grammar,1,ok,1.7120,1.7070,No,Yes,0,runs_server/20251221_180858/logs/LOG64__phi2_server_grammar__t1.json
LOG65,LOG,phi2_server_nogrammar,1,ok,4.6248,4.5892,Yes,Yes,1,runs_server/20251221_180858/logs/LOG65__phi2_server_nogrammar__t1.json
LOG65,LOG,phi2_server_grammar,1,ok,1.7576,1.7509,Yes,Yes,1,runs_server/20251221_180858/logs/LOG65__phi2_server_grammar__t1.json
LOG66,LOG,phi2_server_nogrammar,1,ok,4.5446,4.5196,No,No,1,runs_server/20251221_180858/logs/LOG66__phi2_server_nogrammar__t1.json
LOG66,LOG,phi2_server_grammar,1,ok,1.7336,1.7241,No,No,1,runs_server/20251221_180858/logs/LOG66__phi2_server_grammar__t1.json
LOG67,LOG,phi2_server_nogrammar,1,ok,4.5809,4.5497,Yes,No,0,runs_server/20251221_180858/logs/LOG67__phi2_server_nogrammar__t1.json
LOG67,LOG,phi2_server_grammar,1,ok,1.7090,1.7040,Yes,No,0,runs_server/20251221_180858/logs/LOG67__phi2_server_grammar__t1.json
LOG68,LOG,phi2_server_nogrammar,1,ok,1.7249,1.7038,Yes,Yes,1,runs_server/20251221_180858/logs/LOG68__phi2_server_nogrammar__t1.json
LOG68,LOG,phi2_server_grammar,1,ok,1.6234,1.6121,Yes,Yes,1,runs_server/20251221_180858/logs/LOG68__phi2_server_grammar__t1.json
LOG69,LOG,phi2_server_nogrammar,1,ok,1.7673,1.7359,Yes,Yes,1,runs_server/20251221_180858/logs/LOG69__phi2_server_nogrammar__t1.json
LOG69,LOG,phi2_server_grammar,1,ok,1.5908,1.5858,Yes,Yes,1,runs_server/20251221_180858/logs/LOG69__phi2_server_grammar__t1.json
LOG70,LOG,phi2_server_nogrammar,1,ok,4.6357,4.6132,Yes,No,0,runs_server/20251221_180858/logs/LOG70__phi2_server_nogrammar__t1.json
LOG70,LOG,phi2_server_grammar,1,ok,1.7534,1.7480,Yes,No,0,runs_server/20251221_180858/logs/LOG70__phi2_server_grammar__t1.json
LOG71,LOG,phi2_server_nogrammar,1,ok,4.5816,4.5553,Yes,Yes,1,runs_server/20251221_180858/logs/LOG71__phi2_server_nogrammar__t1.json
LOG71,LOG,phi2_server_grammar,1,ok,1.7903,1.7851,Yes,Yes,1,runs_server/20251221_180858/logs/LOG71__phi2_server_grammar__t1.json
LOG72,LOG,phi2_server_nogrammar,1,ok,4.5372,4.5121,No,Yes,0,runs_server/20251221_180858/logs/LOG72__phi2_server_nogrammar__t1.json
LOG72,LOG,phi2_server_grammar,1,ok,1.7808,1.7756,No,Yes,0,runs_server/20251221_180858/logs/LOG72__phi2_server_grammar__t1.json
LOG73,LOG,phi2_server_nogrammar,1,ok,4.6625,4.6208,Yes,Yes,1,runs_server/20251221_180858/logs/LOG73__phi2_server_nogrammar__t1.json
LOG73,LOG,phi2_server_grammar,1,ok,1.6770,1.6717,Yes,Yes,1,runs_server/20251221_180858/logs/LOG73__phi2_server_grammar__t1.json
LOG74,LOG,phi2_server_nogrammar,1,ok,4.5391,4.5113,No,Yes,0,runs_server/20251221_180858/logs/LOG74__phi2_server_nogrammar__t1.json
LOG74,LOG,phi2_server_grammar,1,ok,1.7209,1.7159,No,Yes,0,runs_server/20251221_180858/logs/LOG74__phi2_server_grammar__t1.json
LOG75,LOG,phi2_server_nogrammar,1,ok,4.5694,4.5446,Yes,Yes,1,runs_server/20251221_180858/logs/LOG75__phi2_server_nogrammar__t1.json
LOG75,LOG,phi2_server_grammar,1,ok,1.7996,1.7900,Yes,Yes,1,runs_server/20251221_180858/logs/LOG75__phi2_server_grammar__t1.json
LOG76,LOG,phi2_server_nogrammar,1,ok,4.4271,4.4046,No,No,1,runs_server/20251221_180858/logs/LOG76__phi2_server_nogrammar__t1.json
LOG76,LOG,phi2_server_grammar,1,ok,1.7950,1.7873,No,No,1,runs_server/20251221_180858/logs/LOG76__phi2_server_grammar__t1.json
LOG77,LOG,phi2_server_nogrammar,1,ok,4.5279,4.5080,Yes,No,0,runs_server/20251221_180858/logs/LOG77__phi2_server_nogrammar__t1.json
LOG77,LOG,phi2_server_grammar,1,ok,1.7445,1.7391,Yes,No,0,runs_server/20251221_180858/logs/LOG77__phi2_server_grammar__t1.json
LOG78,LOG,phi2_server_nogrammar,1,ok,1.6793,1.6546,Yes,Yes,1,runs_server/20251221_180858/logs/LOG78__phi2_server_nogrammar__t1.json
LOG78,LOG,phi2_server_grammar,1,ok,1.7949,1.7880,Yes,Yes,1,runs_server/20251221_180858/logs/LOG78__phi2_server_grammar__t1.json
LOG79,LOG,phi2_server_nogrammar,1,ok,1.6456,1.6261,Yes,Yes,1,runs_server/20251221_180858/logs/LOG79__phi2_server_nogrammar__t1.json
LOG79,LOG,phi2_server_grammar,1,ok,1.6429,1.6362,Yes,Yes,1,runs_server/20251221_180858/logs/LOG79__phi2_server_grammar__t1.json
LOG80,LOG,phi2_server_nogrammar,1,ok,4.5556,4.5207,Yes,No,0,runs_server/20251221_180858/logs/LOG80__phi2_server_nogrammar__t1.json
LOG80,LOG,phi2_server_grammar,1,ok,1.7132,1.7081,Yes,No,0,runs_server/20251221_180858/logs/LOG80__phi2_server_grammar__t1.json
LOG81,LOG,phi2_server_nogrammar,1,ok,4.5553,4.5202,Yes,Yes,1,runs_server/20251221_180858/logs/LOG81__phi2_server_nogrammar__t1.json
LOG81,LOG,phi2_server_grammar,1,ok,1.7478,1.7381,Yes,Yes,1,runs_server/20251221_180858/logs/LOG81__phi2_server_grammar__t1.json
LOG82,LOG,phi2_server_nogrammar,1,ok,4.5462,4.5193,No,Yes,0,runs_server/20251221_180858/logs/LOG82__phi2_server_nogrammar__t1.json
LOG82,LOG,phi2_server_grammar,1,ok,1.7261,1.7182,No,Yes,0,runs_server/20251221_180858/logs/LOG82__phi2_server_grammar__t1.json
LOG83,LOG,phi2_server_nogrammar,1,ok,4.5073,4.4811,Yes,Yes,1,runs_server/20251221_180858/logs/LOG83__phi2_server_nogrammar__t1.json
LOG83,LOG,phi2_server_grammar,1,ok,1.6760,1.6709,Yes,Yes,1,runs_server/20251221_180858/logs/LOG83__phi2_server_grammar__t1.json
LOG84,LOG,phi2_server_nogrammar,1,ok,4.5830,4.5553,No,Yes,0,runs_server/20251221_180858/logs/LOG84__phi2_server_nogrammar__t1.json
LOG84,LOG,phi2_server_grammar,1,ok,1.6919,1.6866,No,Yes,0,runs_server/20251221_180858/logs/LOG84__phi2_server_grammar__t1.json
LOG85,LOG,phi2_server_nogrammar,1,ok,4.5811,4.5526,Yes,Yes,1,runs_server/20251221_180858/logs/LOG85__phi2_server_nogrammar__t1.json
LOG85,LOG,phi2_server_grammar,1,ok,1.7445,1.7395,Yes,Yes,1,runs_server/20251221_180858/logs/LOG85__phi2_server_grammar__t1.json
LOG86,LOG,phi2_server_nogrammar,1,ok,4.4847,4.4650,No,No,1,runs_server/20251221_180858/logs/LOG86__phi2_server_nogrammar__t1.json
LOG86,LOG,phi2_server_grammar,1,ok,1.7088,1.7038,No,No,1,runs_server/20251221_180858/logs/LOG86__phi2_server_grammar__t1.json
LOG87,LOG,phi2_server_nogrammar,1,ok,4.5223,4.5016,Yes,No,0,runs_server/20251221_180858/logs/LOG87__phi2_server_nogrammar__t1.json
LOG87,LOG,phi2_server_grammar,1,ok,1.7358,1.7289,Yes,No,0,runs_server/20251221_180858/logs/LOG87__phi2_server_grammar__t1.json
LOG88,LOG,phi2_server_nogrammar,1,ok,1.7570,1.7361,Yes,Yes,1,runs_server/20251221_180858/logs/LOG88__phi2_server_nogrammar__t1.json
LOG88,LOG,phi2_server_grammar,1,ok,1.6330,1.6262,Yes,Yes,1,runs_server/20251221_180858/logs/LOG88__phi2_server_grammar__t1.json
LOG89,LOG,phi2_server_nogrammar,1,ok,1.7072,1.6741,Yes,Yes,1,runs_server/20251221_180858/logs/LOG89__phi2_server_nogrammar__t1.json
LOG89,LOG,phi2_server_grammar,1,ok,1.6408,1.6331,Yes,Yes,1,runs_server/20251221_180858/logs/LOG89__phi2_server_grammar__t1.json
LOG90,LOG,phi2_server_nogrammar,1,ok,4.5429,4.5200,Yes,No,0,runs_server/20251221_180858/logs/LOG90__phi2_server_nogrammar__t1.json
LOG90,LOG,phi2_server_grammar,1,ok,1.6896,1.6793,Yes,No,0,runs_server/20251221_180858/logs/LOG90__phi2_server_grammar__t1.json
LOG91,LOG,phi2_server_nogrammar,1,ok,4.5780,4.5514,Yes,Yes,1,runs_server/20251221_180858/logs/LOG91__phi2_server_nogrammar__t1.json
LOG91,LOG,phi2_server_grammar,1,ok,1.6366,1.6287,Yes,Yes,1,runs_server/20251221_180858/logs/LOG91__phi2_server_grammar__t1.json
LOG92,LOG,phi2_server_nogrammar,1,ok,4.4932,4.4555,No,Yes,0,runs_server/20251221_180858/logs/LOG92__phi2_server_nogrammar__t1.json
LOG92,LOG,phi2_server_grammar,1,ok,1.6964,1.6896,No,Yes,0,runs_server/20251221_180858/logs/LOG92__phi2_server_grammar__t1.json
LOG93,LOG,phi2_server_nogrammar,1,ok,4.4663,4.4387,Yes,Yes,1,runs_server/20251221_180858/logs/LOG93__phi2_server_nogrammar__t1.json
LOG93,LOG,phi2_server_grammar,1,ok,1.6800,1.6748,Yes,Yes,1,runs_server/20251221_180858/logs/LOG93__phi2_server_grammar__t1.json
LOG94,LOG,phi2_server_nogrammar,1,ok,4.5878,4.5462,No,Yes,0,runs_server/20251221_180858/logs/LOG94__phi2_server_nogrammar__t1.json
LOG94,LOG,phi2_server_grammar,1,ok,1.7539,1.7488,No,Yes,0,runs_server/20251221_180858/logs/LOG94__phi2_server_grammar__t1.json
LOG95,LOG,phi2_server_nogrammar,1,ok,4.4513,4.4285,Yes,Yes,1,runs_server/20251221_180858/logs/LOG95__phi2_server_nogrammar__t1.json
LOG95,LOG,phi2_server_grammar,1,ok,1.7509,1.7459,Yes,Yes,1,runs_server/20251221_180858/logs/LOG95__phi2_server_grammar__t1.json
LOG96,LOG,phi2_server_nogrammar,1,ok,4.5433,4.5126,No,No,1,runs_server/20251221_180858/logs/LOG96__phi2_server_nogrammar__t1.json
LOG96,LOG,phi2_server_grammar,1,ok,1.7191,1.7121,No,No,1,runs_server/20251221_180858/logs/LOG96__phi2_server_grammar__t1.json
LOG97,LOG,phi2_server_nogrammar,1,ok,4.6516,4.6218,Yes,No,0,runs_server/20251221_180858/logs/LOG97__phi2_server_nogrammar__t1.json
LOG97,LOG,phi2_server_grammar,1,ok,1.6469,1.6391,Yes,No,0,runs_server/20251221_180858/logs/LOG97__phi2_server_grammar__t1.json
LOG98,LOG,phi2_server_nogrammar,1,ok,1.6498,1.6289,Yes,Yes,1,runs_server/20251221_180858/logs/LOG98__phi2_server_nogrammar__t1.json
LOG98,LOG,phi2_server_grammar,1,ok,1.6672,1.6592,Yes,Yes,1,runs_server/20251221_180858/logs/LOG98__phi2_server_grammar__t1.json
LOG99,LOG,phi2_server_nogrammar,1,ok,1.7147,1.6947,Yes,Yes,1,runs_server/20251221_180858/logs/LOG99__phi2_server_nogrammar__t1.json
LOG99,LOG,phi2_server_grammar,1,ok,1.6226,1.6160,Yes,Yes,1,runs_server/20251221_180858/logs/LOG99__phi2_server_grammar__t1.json
LOG100,LOG,phi2_server_nogrammar,1,ok,4.4619,4.4397,Yes,No,0,runs_server/20251221_180858/logs/LOG100__phi2_server_nogrammar__t1.json
LOG100,LOG,phi2_server_grammar,1,ok,1.8149,1.8095,Yes,No,0,runs_server/20251221_180858/logs/LOG100__phi2_server_grammar__t1.json
WP11,WP,phi2_server_nogrammar,1,ok,9.3459,9.3249,182,182,1,runs_server/20251221_180858/logs/WP11__phi2_server_nogrammar__t1.json
WP11,WP,phi2_server_grammar,1,ok,1.6978,1.6922,182,182,1,runs_server/20251221_180858/logs/WP11__phi2_server_grammar__t1.json
WP12,WP,phi2_server_nogrammar,1,ok,8.6448,8.6174,150,150,1,runs_server/20251221_180858/logs/WP12__phi2_server_nogrammar__t1.json
WP12,WP,phi2_server_grammar,1,ok,1.6623,1.6570,150,150,1,runs_server/20251221_180858/logs/WP12__phi2_server_grammar__t1.json
WP13,WP,phi2_server_nogrammar,1,ok,8.9755,8.9554,130,130,1,runs_server/20251221_180858/logs/WP13__phi2_server_nogrammar__t1.json
WP13,WP,phi2_server_grammar,1,ok,1.6464,1.6384,130,130,1,runs_server/20251221_180858/logs/WP13__phi2_server_grammar__t1.json
WP14,WP,phi2_server_nogrammar,1,ok,11.5325,11.5127,25,25,1,runs_server/20251221_180858/logs/WP14__phi2_server_nogrammar__t1.json
WP14,WP,phi2_server_grammar,1,ok,1.6306,1.6256,25,25,1,runs_server/20251221_180858/logs/WP14__phi2_server_grammar__t1.json
WP15,WP,phi2_server_nogrammar,1,ok,10.3461,10.3151,6,6,1,runs_server/20251221_180858/logs/WP15__phi2_server_nogrammar__t1.json
WP15,WP,phi2_server_grammar,1,ok,2.0721,2.0671,6,6,1,runs_server/20251221_180858/logs/WP15__phi2_server_grammar__t1.json
WP16,WP,phi2_server_nogrammar,1,ok,10.0570,10.0131,35,35,1,runs_server/20251221_180858/logs/WP16__phi2_server_nogrammar__t1.json
WP16,WP,phi2_server_grammar,1,ok,1.6241,1.6191,35,35,1,runs_server/20251221_180858/logs/WP16__phi2_server_grammar__t1.json
WP17,WP,phi2_server_nogrammar,1,ok,9.5292,9.5000,16,16,1,runs_server/20251221_180858/logs/WP17__phi2_server_nogrammar__t1.json
WP17,WP,phi2_server_grammar,1,ok,1.6266,1.6215,16,16,1,runs_server/20251221_180858/logs/WP17__phi2_server_grammar__t1.json
WP18,WP,phi2_server_nogrammar,1,ok,10.2809,10.2407,75,75,1,runs_server/20251221_180858/logs/WP18__phi2_server_nogrammar__t1.json
WP18,WP,phi2_server_grammar,1,ok,1.7033,1.6983,75,75,1,runs_server/20251221_180858/logs/WP18__phi2_server_grammar__t1.json
WP19,WP,phi2_server_nogrammar,1,ok,9.5390,9.5094,168,168,1,runs_server/20251221_180858/logs/WP19__phi2_server_nogrammar__t1.json
WP19,WP,phi2_server_grammar,1,ok,1.6306,1.6256,168,168,1,runs_server/20251221_180858/logs/WP19__phi2_server_grammar__t1.json
WP20,WP,phi2_server_nogrammar,1,ok,13.3421,13.3276,35,35,1,runs_server/20251221_180858/logs/WP20__phi2_server_nogrammar__t1.json
WP20,WP,phi2_server_grammar,1,ok,2.2287,2.2238,35,35,1,runs_server/20251221_180858/logs/WP20__phi2_server_grammar__t1.json
WP21,WP,phi2_server_nogrammar,1,ok,9.4072,9.3799,110,110,1,runs_server/20251221_180858/logs/WP21__phi2_server_nogrammar__t1.json
WP21,WP,phi2_server_grammar,1,ok,1.6948,1.6879,110,110,1,runs_server/20251221_180858/logs/WP21__phi2_server_grammar__t1.json
WP22,WP,phi2_server_nogrammar,1,ok,8.5895,8.5626,360,360,1,runs_server/20251221_180858/logs/WP22__phi2_server_nogrammar__t1.json
WP22,WP,phi2_server_grammar,1,ok,1.6701,1.6653,360,360,1,runs_server/20251221_180858/logs/WP22__phi2_server_grammar__t1.json
WP23,WP,phi2_server_nogrammar,1,ok,8.7248,8.7053,18,18,1,runs_server/20251221_180858/logs/WP23__phi2_server_nogrammar__t1.json
WP23,WP,phi2_server_grammar,1,ok,1.6155,1.6088,18,18,1,runs_server/20251221_180858/logs/WP23__phi2_server_grammar__t1.json
WP24,WP,phi2_server_nogrammar,1,ok,10.5632,10.5416,60,60,1,runs_server/20251221_180858/logs/WP24__phi2_server_nogrammar__t1.json
WP24,WP,phi2_server_grammar,1,ok,1.5952,1.5901,60,60,1,runs_server/20251221_180858/logs/WP24__phi2_server_grammar__t1.json
WP25,WP,phi2_server_nogrammar,1,ok,10.0703,10.0490,5,5,1,runs_server/20251221_180858/logs/WP25__phi2_server_nogrammar__t1.json
WP25,WP,phi2_server_grammar,1,ok,2.2144,2.2093,5,5,1,runs_server/20251221_180858/logs/WP25__phi2_server_grammar__t1.json
WP26,WP,phi2_server_nogrammar,1,ok,9.8120,9.7913,40,40,1,runs_server/20251221_180858/logs/WP26__phi2_server_nogrammar__t1.json
WP26,WP,phi2_server_grammar,1,ok,1.6929,1.6878,40,40,1,runs_server/20251221_180858/logs/WP26__phi2_server_grammar__t1.json
WP27,WP,phi2_server_nogrammar,1,ok,9.3929,9.3725,2,2,1,runs_server/20251221_180858/logs/WP27__phi2_server_nogrammar__t1.json
WP27,WP,phi2_server_grammar,1,ok,1.6213,1.6161,2,2,1,runs_server/20251221_180858/logs/WP27__phi2_server_grammar__t1.json
WP28,WP,phi2_server_nogrammar,1,ok,10.0879,10.0659,180,180,1,runs_server/20251221_180858/logs/WP28__phi2_server_nogrammar__t1.json
WP28,WP,phi2_server_grammar,1,ok,1.7479,1.7428,180,180,1,runs_server/20251221_180858/logs/WP28__phi2_server_grammar__t1.json
WP29,WP,phi2_server_nogrammar,1,ok,9.3413,9.3207,187,187,1,runs_server/20251221_180858/logs/WP29__phi2_server_nogrammar__t1.json
WP29,WP,phi2_server_grammar,1,ok,1.6258,1.6207,187,187,1,runs_server/20251221_180858/logs/WP29__phi2_server_grammar__t1.json
WP30,WP,phi2_server_nogrammar,1,ok,2.1802,2.1553,35,35,1,runs_server/20251221_180858/logs/WP30__phi2_server_nogrammar__t1.json
WP30,WP,phi2_server_grammar,1,ok,2.1923,2.1871,35,35,1,runs_server/20251221_180858/logs/WP30__phi2_server_grammar__t1.json
WP31,WP,phi2_server_nogrammar,1,ok,8.3142,8.2922,120,120,1,runs_server/20251221_180858/logs/WP31__phi2_server_nogrammar__t1.json
WP31,WP,phi2_server_grammar,1,ok,1.6356,1.6288,120,120,1,runs_server/20251221_180858/logs/WP31__phi2_server_grammar__t1.json
WP32,WP,phi2_server_nogrammar,1,ok,8.3136,8.2850,88,88,1,runs_server/20251221_180858/logs/WP32__phi2_server_nogrammar__t1.json
WP32,WP,phi2_server_grammar,1,ok,1.5777,1.5708,88,88,1,runs_server/20251221_180858/logs/WP32__phi2_server_grammar__t1.json
WP33,WP,phi2_server_nogrammar,1,ok,8.7578,8.7307,20,20,1,runs_server/20251221_180858/logs/WP33__phi2_server_nogrammar__t1.json
WP33,WP,phi2_server_grammar,1,ok,1.6987,1.6938,20,20,1,runs_server/20251221_180858/logs/WP33__phi2_server_grammar__t1.json
WP34,WP,phi2_server_nogrammar,1,ok,9.4041,9.3807,90,90,1,runs_server/20251221_180858/logs/WP34__phi2_server_nogrammar__t1.json
WP34,WP,phi2_server_grammar,1,ok,1.6128,1.6031,90,90,1,runs_server/20251221_180858/logs/WP34__phi2_server_grammar__t1.json
WP35,WP,phi2_server_nogrammar,1,ok,9.9051,9.8732,4,4,1,runs_server/20251221_180858/logs/WP35__phi2_server_nogrammar__t1.json
WP35,WP,phi2_server_grammar,1,ok,2.1597,2.1520,4,4,1,runs_server/20251221_180858/logs/WP35__phi2_server_grammar__t1.json
WP36,WP,phi2_server_nogrammar,1,ok,9.7203,9.6994,22,22,1,runs_server/20251221_180858/logs/WP36__phi2_server_nogrammar__t1.json
WP36,WP,phi2_server_grammar,1,ok,1.6969,1.6899,22,22,1,runs_server/20251221_180858/logs/WP36__phi2_server_grammar__t1.json
WP37,WP,phi2_server_nogrammar,1,ok,9.3205,9.2999,12,12,1,runs_server/20251221_180858/logs/WP37__phi2_server_nogrammar__t1.json
WP37,WP,phi2_server_grammar,1,ok,1.7358,1.7308,12,12,1,runs_server/20251221_180858/logs/WP37__phi2_server_grammar__t1.json
WP38,WP,phi2_server_nogrammar,1,ok,10.1076,10.0856,30,30,1,runs_server/20251221_180858/logs/WP38__phi2_server_nogrammar__t1.json
WP38,WP,phi2_server_grammar,1,ok,1.6546,1.6475,30,30,1,runs_server/20251221_180858/logs/WP38__phi2_server_grammar__t1.json
WP39,WP,phi2_server_nogrammar,1,ok,9.3779,9.3412,72,72,1,runs_server/20251221_180858/logs/WP39__phi2_server_nogrammar__t1.json
WP39,WP,phi2_server_grammar,1,ok,1.6461,1.6350,72,72,1,runs_server/20251221_180858/logs/WP39__phi2_server_grammar__t1.json
WP40,WP,phi2_server_nogrammar,1,ok,11.7320,11.7042,41,41,1,runs_server/20251221_180858/logs/WP40__phi2_server_nogrammar__t1.json
WP40,WP,phi2_server_grammar,1,ok,2.1798,2.1740,41,41,1,runs_server/20251221_180858/logs/WP40__phi2_server_grammar__t1.json
WP41,WP,phi2_server_nogrammar,1,ok,8.3093,8.2843,255,255,1,runs_server/20251221_180858/logs/WP41__phi2_server_nogrammar__t1.json
WP41,WP,phi2_server_grammar,1,ok,1.6782,1.6695,255,255,1,runs_server/20251221_180858/logs/WP41__phi2_server_grammar__t1.json
WP42,WP,phi2_server_nogrammar,1,ok,8.2536,8.2207,352,352,1,runs_server/20251221_180858/logs/WP42__phi2_server_nogrammar__t1.json
WP42,WP,phi2_server_grammar,1,ok,1.6493,1.6409,352,352,1,runs_server/20251221_180858/logs/WP42__phi2_server_grammar__t1.json
WP43,WP,phi2_server_nogrammar,1,ok,8.6429,8.6095,48,48,1,runs_server/20251221_180858/logs/WP43__phi2_server_nogrammar__t1.json
WP43,WP,phi2_server_grammar,1,ok,1.5932,1.5879,48,48,1,runs_server/20251221_180858/logs/WP43__phi2_server_grammar__t1.json
WP44,WP,phi2_server_nogrammar,1,ok,10.4782,10.4553,75,75,1,runs_server/20251221_180858/logs/WP44__phi2_server_nogrammar__t1.json
WP44,WP,phi2_server_grammar,1,ok,1.6710,1.6641,75,75,1,runs_server/20251221_180858/logs/WP44__phi2_server_grammar__t1.json
WP45,WP,phi2_server_nogrammar,1,ok,10.0472,10.0122,1,1,1,runs_server/20251221_180858/logs/WP45__phi2_server_nogrammar__t1.json
WP45,WP,phi2_server_grammar,1,ok,2.2189,2.2123,1,1,1,runs_server/20251221_180858/logs/WP45__phi2_server_grammar__t1.json
WP46,WP,phi2_server_nogrammar,1,ok,1.5786,1.5555,22,22,1,runs_server/20251221_180858/logs/WP46__phi2_server_nogrammar__t1.json
WP46,WP,phi2_server_grammar,1,ok,1.6261,1.6208,22,22,1,runs_server/20251221_180858/logs/WP46__phi2_server_grammar__t1.json
WP47,WP,phi2_server_nogrammar,1,ok,9.3348,9.3113,6,6,1,runs_server/20251221_180858/logs/WP47__phi2_server_nogrammar__t1.json
WP47,WP,phi2_server_grammar,1,ok,1.5576,1.5495,6,6,1,runs_server/20251221_180858/logs/WP47__phi2_server_grammar__t1.json
WP48,WP,phi2_server_nogrammar,1,ok,8.7593,8.7316,35,35,1,runs_server/20251221_180858/logs/WP48__phi2_server_nogrammar__t1.json
WP48,WP,phi2_server_grammar,1,ok,1.6743,1.6644,35,35,1,runs_server/20251221_180858/logs/WP48__phi2_server_grammar__t1.json
WP49,WP,phi2_server_nogrammar,1,ok,9.4239,9.3886,189,189,1,runs_server/20251221_180858/logs/WP49__phi2_server_nogrammar__t1.json
WP49,WP,phi2_server_grammar,1,ok,1.6722,1.6667,189,189,1,runs_server/20251221_180858/logs/WP49__phi2_server_grammar__t1.json
WP50,WP,phi2_server_nogrammar,1,ok,11.7527,11.7256,88,88,1,runs_server/20251221_180858/logs/WP50__phi2_server_nogrammar__t1.json
WP50,WP,phi2_server_grammar,1,ok,2.1861,2.1801,88,88,1,runs_server/20251221_180858/logs/WP50__phi2_server_grammar__t1.json
WP51,WP,phi2_server_nogrammar,1,ok,8.3929,8.3700,39,39,1,runs_server/20251221_180858/logs/WP51__phi2_server_nogrammar__t1.json
WP51,WP,phi2_server_grammar,1,ok,1.6681,1.6626,39,39,1,runs_server/20251221_180858/logs/WP51__phi2_server_grammar__t1.json
WP52,WP,phi2_server_nogrammar,1,ok,8.8747,8.8524,567,567,1,runs_server/20251221_180858/logs/WP52__phi2_server_nogrammar__t1.json
WP52,WP,phi2_server_grammar,1,ok,2.1148,2.1093,567,567,1,runs_server/20251221_180858/logs/WP52__phi2_server_grammar__t1.json
WP53,WP,phi2_server_nogrammar,1,ok,8.5919,8.5603,10,10,1,runs_server/20251221_180858/logs/WP53__phi2_server_nogrammar__t1.json
WP53,WP,phi2_server_grammar,1,ok,1.7271,1.7170,10,10,1,runs_server/20251221_180858/logs/WP53__phi2_server_grammar__t1.json
WP54,WP,phi2_server_nogrammar,1,ok,10.2710,10.2465,36,36,1,runs_server/20251221_180858/logs/WP54__phi2_server_nogrammar__t1.json
WP54,WP,phi2_server_grammar,1,ok,1.6302,1.6221,36,36,1,runs_server/20251221_180858/logs/WP54__phi2_server_grammar__t1.json
WP55,WP,phi2_server_nogrammar,1,ok,10.0081,9.9833,1,1,1,runs_server/20251221_180858/logs/WP55__phi2_server_nogrammar__t1.json
WP55,WP,phi2_server_grammar,1,ok,2.1804,2.1726,1,1,1,runs_server/20251221_180858/logs/WP55__phi2_server_grammar__t1.json
WP56,WP,phi2_server_nogrammar,1,ok,9.8025,9.7787,88,88,1,runs_server/20251221_180858/logs/WP56__phi2_server_nogrammar__t1.json
WP56,WP,phi2_server_grammar,1,ok,1.6728,1.6627,88,88,1,runs_server/20251221_180858/logs/WP56__phi2_server_grammar__t1.json
WP57,WP,phi2_server_nogrammar,1,ok,9.4108,9.3770,3,3,1,runs_server/20251221_180858/logs/WP57__phi2_server_nogrammar__t1.json
WP57,WP,phi2_server_grammar,1,ok,1.6256,1.6203,3,3,1,runs_server/20251221_180858/logs/WP57__phi2_server_grammar__t1.json
WP58,WP,phi2_server_nogrammar,1,ok,9.8496,9.8245,45,45,1,runs_server/20251221_180858/logs/WP58__phi2_server_nogrammar__t1.json
WP58,WP,phi2_server_grammar,1,ok,1.7414,1.7359,45,45,1,runs_server/20251221_180858/logs/WP58__phi2_server_grammar__t1.json
WP59,WP,phi2_server_nogrammar,1,ok,9.4317,9.4089,160,160,1,runs_server/20251221_180858/logs/WP59__phi2_server_nogrammar__t1.json
WP59,WP,phi2_server_grammar,1,ok,1.5894,1.5802,160,160,1,runs_server/20251221_180858/logs/WP59__phi2_server_grammar__t1.json
WP60,WP,phi2_server_nogrammar,1,ok,11.6538,11.6274,70,70,1,runs_server/20251221_180858/logs/WP60__phi2_server_nogrammar__t1.json
WP60,WP,phi2_server_grammar,1,ok,2.1934,2.1866,70,70,1,runs_server/20251221_180858/logs/WP60__phi2_server_grammar__t1.json
WP61,WP,phi2_server_nogrammar,1,ok,8.2351,8.2100,126,126,1,runs_server/20251221_180858/logs/WP61__phi2_server_nogrammar__t1.json
WP61,WP,phi2_server_grammar,1,ok,1.6738,1.6668,126,126,1,runs_server/20251221_180858/logs/WP61__phi2_server_grammar__t1.json
WP62,WP,phi2_server_nogrammar,1,ok,8.2391,8.2097,98,98,1,runs_server/20251221_180858/logs/WP62__phi2_server_nogrammar__t1.json
WP62,WP,phi2_server_grammar,1,ok,1.6732,1.6662,98,98,1,runs_server/20251221_180858/logs/WP62__phi2_server_grammar__t1.json
WP63,WP,phi2_server_nogrammar,1,ok,8.6923,8.6711,131,131,1,runs_server/20251221_180858/logs/WP63__phi2_server_nogrammar__t1.json
