id,category,variant,trial,status,latency_wall_s,latency_compute_s,expected_answer,final_output,correct,log_file
T3_0190,AR,phi2_server_grammar,3,ok,1.8742,1.8698,301,539,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0190__phi2_server_grammar__r3.json
T3_0199,AR,phi2_server_grammar,1,ok,1.4265,1.4088,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r1.json
T3_0199,AR,phi2_server_grammar,2,ok,1.4081,1.4034,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r2.json
T3_0199,AR,phi2_server_grammar,3,ok,1.4111,1.4060,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r3.json
T3_0169,AR,phi2_server_grammar,1,ok,1.8946,1.8764,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r1.json
T3_0169,AR,phi2_server_grammar,2,ok,1.8704,1.8658,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r2.json
T3_0169,AR,phi2_server_grammar,3,ok,1.8733,1.8688,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r3.json
T3_0232,AR,phi2_server_grammar,1,ok,5.3921,5.3741,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r1.json
T3_0232,AR,phi2_server_grammar,2,ok,1.8801,1.8756,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r2.json
T3_0232,AR,phi2_server_grammar,3,ok,1.8700,1.8655,912,882,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0232__phi2_server_grammar__r3.json
T3_0204,AR,phi2_server_grammar,1,ok,1.4217,1.4031,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r1.json
T3_0204,AR,phi2_server_grammar,2,ok,1.4045,1.4000,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r2.json
T3_0204,AR,phi2_server_grammar,3,ok,1.4071,1.4027,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r3.json
T3_0219,AR,phi2_server_grammar,1,ok,1.4193,1.4018,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r1.json
T3_0219,AR,phi2_server_grammar,2,ok,1.4049,1.4003,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r2.json
T3_0219,AR,phi2_server_grammar,3,ok,1.4055,1.4011,20,56,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0219__phi2_server_grammar__r3.json
T3_0158,AR,phi2_server_grammar,1,ok,4.2329,4.2158,98,108,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0158__phi2_server_grammar__r1.json
T3_0158,AR,phi2_server_grammar,2,ok,1.4046,1.3997,98,108,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0158__phi2_server_grammar__r2.json
T3_0158,AR,phi2_server_grammar,3,ok,1.4276,1.4225,98,108,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0158__phi2_server_grammar__r3.json
T3_0159,AR,phi2_server_grammar,1,ok,1.4329,1.4078,180,180,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0159__phi2_server_grammar__r1.json
T3_0159,AR,phi2_server_grammar,2,ok,1.4105,1.4049,180,180,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0159__phi2_server_grammar__r2.json
T3_0159,AR,phi2_server_grammar,3,ok,1.4110,1.4064,180,180,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0159__phi2_server_grammar__r3.json
T3_0204,AR,phi2_server_grammar,1,ok,1.4204,1.4030,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r1.json
T3_0204,AR,phi2_server_grammar,2,ok,1.4077,1.4031,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r2.json
T3_0204,AR,phi2_server_grammar,3,ok,1.4093,1.4046,280,560,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0204__phi2_server_grammar__r3.json
T3_0161,AR,phi2_server_grammar,1,ok,4.2326,4.2156,108,108,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0161__phi2_server_grammar__r1.json
T3_0161,AR,phi2_server_grammar,2,ok,1.4034,1.3987,108,108,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0161__phi2_server_grammar__r2.json
T3_0161,AR,phi2_server_grammar,3,ok,1.4090,1.4043,108,108,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0161__phi2_server_grammar__r3.json
T3_0230,AR,phi2_server_grammar,1,ok,1.4194,1.4020,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r1.json
T3_0230,AR,phi2_server_grammar,2,ok,1.4049,1.4005,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r2.json
T3_0230,AR,phi2_server_grammar,3,ok,1.4072,1.4028,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r3.json
T3_0163,AR,phi2_server_grammar,1,ok,1.4161,1.3995,19,19,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0163__phi2_server_grammar__r1.json
T3_0163,AR,phi2_server_grammar,2,ok,1.4036,1.3991,19,19,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0163__phi2_server_grammar__r2.json
T3_0163,AR,phi2_server_grammar,3,ok,1.4023,1.3978,19,19,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0163__phi2_server_grammar__r3.json
T3_0227,AR,phi2_server_grammar,1,ok,1.8878,1.8711,810,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0227__phi2_server_grammar__r1.json
T3_0227,AR,phi2_server_grammar,2,ok,1.8736,1.8686,810,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0227__phi2_server_grammar__r2.json
T3_0227,AR,phi2_server_grammar,3,ok,1.8718,1.8665,810,846,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0227__phi2_server_grammar__r3.json
T3_0165,AR,phi2_server_grammar,1,ok,1.4139,1.3970,266,266,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0165__phi2_server_grammar__r1.json
T3_0165,AR,phi2_server_grammar,2,ok,1.4056,1.4012,266,266,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0165__phi2_server_grammar__r2.json
T3_0165,AR,phi2_server_grammar,3,ok,1.4035,1.3991,266,266,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0165__phi2_server_grammar__r3.json
T3_0169,AR,phi2_server_grammar,1,ok,1.8819,1.8654,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r1.json
T3_0169,AR,phi2_server_grammar,2,ok,1.8779,1.8731,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r2.json
T3_0169,AR,phi2_server_grammar,3,ok,1.8721,1.8671,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r3.json
T3_0183,AR,phi2_server_grammar,1,ok,1.4259,1.4086,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r1.json
T3_0183,AR,phi2_server_grammar,2,ok,1.4036,1.3991,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r2.json
T3_0183,AR,phi2_server_grammar,3,ok,1.4062,1.4018,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r3.json
T3_0208,AR,phi2_server_grammar,1,ok,1.8896,1.8727,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r1.json
T3_0208,AR,phi2_server_grammar,2,ok,1.8756,1.8711,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r2.json
T3_0208,AR,phi2_server_grammar,3,ok,1.8742,1.8695,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r3.json
T3_0169,AR,phi2_server_grammar,1,ok,1.8893,1.8696,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r1.json
T3_0169,AR,phi2_server_grammar,2,ok,1.8798,1.8749,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r2.json
T3_0169,AR,phi2_server_grammar,3,ok,1.8794,1.8747,412,438,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0169__phi2_server_grammar__r3.json
T3_0221,AR,phi2_server_grammar,1,ok,1.4208,1.4029,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r1.json
T3_0221,AR,phi2_server_grammar,2,ok,1.4206,1.4160,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r2.json
T3_0221,AR,phi2_server_grammar,3,ok,1.4053,1.4005,95,95,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0221__phi2_server_grammar__r3.json
T3_0235,AR,phi2_server_grammar,1,ok,1.4235,1.4053,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r1.json
T3_0235,AR,phi2_server_grammar,2,ok,1.4115,1.4069,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r2.json
T3_0235,AR,phi2_server_grammar,3,ok,1.4134,1.4080,136,136,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0235__phi2_server_grammar__r3.json
T3_0172,AR,phi2_server_grammar,1,ok,1.9014,1.8836,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r1.json
T3_0172,AR,phi2_server_grammar,2,ok,1.8737,1.8690,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r2.json
T3_0172,AR,phi2_server_grammar,3,ok,1.8707,1.8659,1264,992,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0172__phi2_server_grammar__r3.json
T3_0222,AR,phi2_server_grammar,1,ok,1.8914,1.8727,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r1.json
T3_0222,AR,phi2_server_grammar,2,ok,1.8979,1.8932,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r2.json
T3_0222,AR,phi2_server_grammar,3,ok,1.8744,1.8697,108,756,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0222__phi2_server_grammar__r3.json
T3_0174,AR,phi2_server_grammar,1,ok,1.4238,1.4068,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0174__phi2_server_grammar__r1.json
T3_0174,AR,phi2_server_grammar,2,ok,1.4079,1.4032,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0174__phi2_server_grammar__r2.json
T3_0174,AR,phi2_server_grammar,3,ok,1.4031,1.3985,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0174__phi2_server_grammar__r3.json
T3_0175,AR,phi2_server_grammar,1,ok,1.8842,1.8684,5040,5040,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0175__phi2_server_grammar__r1.json
T3_0175,AR,phi2_server_grammar,2,ok,1.8716,1.8669,5040,5040,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0175__phi2_server_grammar__r2.json
T3_0175,AR,phi2_server_grammar,3,ok,1.8752,1.8705,5040,5040,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0175__phi2_server_grammar__r3.json
T3_0208,AR,phi2_server_grammar,1,ok,1.8863,1.8688,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r1.json
T3_0208,AR,phi2_server_grammar,2,ok,1.8817,1.8770,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r2.json
T3_0208,AR,phi2_server_grammar,3,ok,1.8678,1.8632,931,589,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0208__phi2_server_grammar__r3.json
T3_0177,AR,phi2_server_grammar,1,ok,1.8867,1.8679,649,657,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0177__phi2_server_grammar__r1.json
T3_0177,AR,phi2_server_grammar,2,ok,1.8758,1.8710,649,657,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0177__phi2_server_grammar__r2.json
T3_0177,AR,phi2_server_grammar,3,ok,1.8711,1.8665,649,657,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0177__phi2_server_grammar__r3.json
T3_0178,AR,phi2_server_grammar,1,ok,1.8865,1.8694,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0178__phi2_server_grammar__r1.json
T3_0178,AR,phi2_server_grammar,2,ok,1.8705,1.8661,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0178__phi2_server_grammar__r2.json
T3_0178,AR,phi2_server_grammar,3,ok,1.8751,1.8707,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0178__phi2_server_grammar__r3.json
T3_0199,AR,phi2_server_grammar,1,ok,1.4170,1.4005,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r1.json
T3_0199,AR,phi2_server_grammar,2,ok,1.4075,1.4029,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r2.json
T3_0199,AR,phi2_server_grammar,3,ok,1.4062,1.4016,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r3.json
T3_0180,AR,phi2_server_grammar,1,ok,4.2439,4.2257,55,55,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0180__phi2_server_grammar__r1.json
T3_0180,AR,phi2_server_grammar,2,ok,1.4119,1.4073,55,55,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0180__phi2_server_grammar__r2.json
T3_0180,AR,phi2_server_grammar,3,ok,1.4055,1.4000,55,55,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0180__phi2_server_grammar__r3.json
T3_0203,AR,phi2_server_grammar,1,ok,1.4157,1.3987,408,408,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0203__phi2_server_grammar__r1.json
T3_0203,AR,phi2_server_grammar,2,ok,1.4035,1.3988,408,408,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0203__phi2_server_grammar__r2.json
T3_0203,AR,phi2_server_grammar,3,ok,1.4012,1.3966,408,408,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0203__phi2_server_grammar__r3.json
T3_0183,AR,phi2_server_grammar,1,ok,1.4399,1.4241,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r1.json
T3_0183,AR,phi2_server_grammar,2,ok,1.4043,1.3995,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r2.json
T3_0183,AR,phi2_server_grammar,3,ok,1.4003,1.3955,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r3.json
T3_0183,AR,phi2_server_grammar,1,ok,1.4047,1.3997,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r1.json
T3_0183,AR,phi2_server_grammar,2,ok,1.4045,1.3996,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r2.json
T3_0183,AR,phi2_server_grammar,3,ok,1.4034,1.3985,24,24,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0183__phi2_server_grammar__r3.json
T3_0229,AR,phi2_server_grammar,1,ok,1.9274,1.9107,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r1.json
T3_0229,AR,phi2_server_grammar,2,ok,1.9115,1.9067,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r2.json
T3_0229,AR,phi2_server_grammar,3,ok,1.8891,1.8840,8645,8555,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0229__phi2_server_grammar__r3.json
T3_0193,AR,phi2_server_grammar,1,ok,5.3674,5.3487,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r1.json
T3_0193,AR,phi2_server_grammar,2,ok,1.8749,1.8704,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r2.json
T3_0193,AR,phi2_server_grammar,3,ok,1.8762,1.8715,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r3.json
T3_0220,AR,phi2_server_grammar,1,ok,1.8970,1.8770,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r1.json
T3_0220,AR,phi2_server_grammar,2,ok,1.8728,1.8682,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r2.json
T3_0220,AR,phi2_server_grammar,3,ok,1.8755,1.8710,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r3.json
T3_0187,AR,phi2_server_grammar,1,ok,1.4240,1.4070,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0187__phi2_server_grammar__r1.json
T3_0187,AR,phi2_server_grammar,2,ok,1.4039,1.3992,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0187__phi2_server_grammar__r2.json
T3_0187,AR,phi2_server_grammar,3,ok,1.4095,1.4048,10,10,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0187__phi2_server_grammar__r3.json
T3_0193,AR,phi2_server_grammar,1,ok,1.8927,1.8755,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r1.json
T3_0193,AR,phi2_server_grammar,2,ok,1.8804,1.8754,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r2.json
T3_0193,AR,phi2_server_grammar,3,ok,1.8792,1.8742,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r3.json
T3_0189,AR,phi2_server_grammar,1,ok,1.8844,1.8659,4524,4446,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0189__phi2_server_grammar__r1.json
T3_0189,AR,phi2_server_grammar,2,ok,1.8766,1.8721,4524,4446,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0189__phi2_server_grammar__r2.json
T3_0189,AR,phi2_server_grammar,3,ok,1.8730,1.8680,4524,4446,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0189__phi2_server_grammar__r3.json
T3_0190,AR,phi2_server_grammar,1,ok,1.8905,1.8726,301,539,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0190__phi2_server_grammar__r1.json
T3_0190,AR,phi2_server_grammar,2,ok,1.8733,1.8686,301,539,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0190__phi2_server_grammar__r2.json
T3_0190,AR,phi2_server_grammar,3,ok,1.8755,1.8706,301,539,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0190__phi2_server_grammar__r3.json
T3_0191,AR,phi2_server_grammar,1,ok,1.4201,1.4023,31,31,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0191__phi2_server_grammar__r1.json
T3_0191,AR,phi2_server_grammar,2,ok,1.4053,1.4005,31,31,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0191__phi2_server_grammar__r2.json
T3_0191,AR,phi2_server_grammar,3,ok,1.4139,1.4092,31,31,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0191__phi2_server_grammar__r3.json
T3_0192,AR,phi2_server_grammar,1,ok,1.4203,1.4033,324,4,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0192__phi2_server_grammar__r1.json
T3_0192,AR,phi2_server_grammar,2,ok,1.4047,1.3999,324,4,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0192__phi2_server_grammar__r2.json
T3_0192,AR,phi2_server_grammar,3,ok,1.4099,1.4051,324,4,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0192__phi2_server_grammar__r3.json
T3_0193,AR,phi2_server_grammar,1,ok,1.8948,1.8761,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r1.json
T3_0193,AR,phi2_server_grammar,2,ok,1.8739,1.8690,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r2.json
T3_0193,AR,phi2_server_grammar,3,ok,1.8739,1.8691,1064,656,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0193__phi2_server_grammar__r3.json
T3_0231,AR,phi2_server_grammar,1,ok,1.8859,1.8668,648,572,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0231__phi2_server_grammar__r1.json
T3_0231,AR,phi2_server_grammar,2,ok,1.8788,1.8739,648,572,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0231__phi2_server_grammar__r2.json
T3_0231,AR,phi2_server_grammar,3,ok,1.8764,1.8717,648,572,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0231__phi2_server_grammar__r3.json
T3_0238,AR,phi2_server_grammar,1,ok,1.8872,1.8697,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0238__phi2_server_grammar__r1.json
T3_0238,AR,phi2_server_grammar,2,ok,1.8783,1.8735,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0238__phi2_server_grammar__r2.json
T3_0238,AR,phi2_server_grammar,3,ok,1.8709,1.8660,14641,14641,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0238__phi2_server_grammar__r3.json
T3_0196,AR,phi2_server_grammar,1,ok,1.4178,1.4009,130,130,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0196__phi2_server_grammar__r1.json
T3_0196,AR,phi2_server_grammar,2,ok,1.4106,1.4054,130,130,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0196__phi2_server_grammar__r2.json
T3_0196,AR,phi2_server_grammar,3,ok,1.4052,1.3998,130,130,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0196__phi2_server_grammar__r3.json
T3_0244,AR,phi2_server_grammar,1,ok,1.8896,1.8699,657,567,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0244__phi2_server_grammar__r1.json
T3_0244,AR,phi2_server_grammar,2,ok,1.8706,1.8660,657,567,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0244__phi2_server_grammar__r2.json
T3_0244,AR,phi2_server_grammar,3,ok,1.8722,1.8674,657,567,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0244__phi2_server_grammar__r3.json
T3_0220,AR,phi2_server_grammar,1,ok,1.8958,1.8778,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r1.json
T3_0220,AR,phi2_server_grammar,2,ok,1.8704,1.8655,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r2.json
T3_0220,AR,phi2_server_grammar,3,ok,1.8748,1.8699,866,933,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0220__phi2_server_grammar__r3.json
T3_0199,AR,phi2_server_grammar,1,ok,1.4194,1.4011,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r1.json
T3_0199,AR,phi2_server_grammar,2,ok,1.4049,1.4000,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r2.json
T3_0199,AR,phi2_server_grammar,3,ok,1.4181,1.4134,152,160,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0199__phi2_server_grammar__r3.json
T3_0234,AR,phi2_server_grammar,1,ok,4.2317,4.2146,146,146,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0234__phi2_server_grammar__r1.json
T3_0234,AR,phi2_server_grammar,2,ok,1.4096,1.4048,146,146,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0234__phi2_server_grammar__r2.json
T3_0234,AR,phi2_server_grammar,3,ok,1.4137,1.4089,146,146,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0234__phi2_server_grammar__r3.json
T3_0201,AR,phi2_server_grammar,1,ok,4.2210,4.2088,44,44,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0201__phi2_server_grammar__r1.json
T3_0201,AR,phi2_server_grammar,2,ok,1.4062,1.4013,44,44,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0201__phi2_server_grammar__r2.json
T3_0201,AR,phi2_server_grammar,3,ok,1.4050,1.4001,44,44,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0201__phi2_server_grammar__r3.json
T3_0230,AR,phi2_server_grammar,1,ok,1.4266,1.4034,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r1.json
T3_0230,AR,phi2_server_grammar,2,ok,1.4106,1.4053,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r2.json
T3_0230,AR,phi2_server_grammar,3,ok,1.4069,1.4017,233,167,0,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0230__phi2_server_grammar__r3.json
T3_0203,AR,phi2_server_grammar,1,ok,1.4195,1.4029,408,408,1,outputs/logs/t3_phi2_server_grammar_r3_20251227_192032/T3_0203__phi2_server_grammar__r1.json
